학교,시도,도메인,링크문구,링크URL
용이초등학교,경기,read365.edunet.net,2. 우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=용이초등학교&amp;provCode=J10&amp;neisCode=J100005765
용인솔빛중학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/solbit-m/sb/sbscrb/insertSbscrbInfo01.do
용인솔빛중학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
용인심곡초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/yisimgok-e/sb/sbscrb/insertSbscrbInfo01.do
용인심곡초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
용인초당초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/cho-dang-e/sb/sbscrb/insertSbscrbInfo01.do
용인초당초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
용인초당초등학교,경기,cho-dang.readinggate.com,KakaoTalk_Snapshot_20230323_163315.png,https://cho-dang.readinggate.com/Main/Index
용인초당초등학교,경기,cho-dang.yes24library.com,KakaoTalk_Snapshot_20230323_145113.png,http://cho-dang.yes24library.com/
용인초당초등학교,경기,nsmart.koedu.co.kr,KakaoTalk_Snapshot_20230324_102749.png,http://nsmart.koedu.co.kr/
용인초당초등학교,경기,read365.edunet.net,우리학교 도서검색_배너.jpg,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%A9%EC%9D%B8%EC%B4%88%EB%8B%B9%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100005339
용인초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/yongin-e/sb/sbscrb/insertSbscrbInfo01.do
용인초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
용인초등학교,경기,www.ebsi.co.kr,ban_05.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
용인한국외국어대학교부설고등학교,경기,builder.hufs.ac.kr,학교 법인,http://builder.hufs.ac.kr/user/indexSub.action?codyMenuSeq=36967&amp;siteId=hufs&amp;menuType=T&amp;uId=1&amp;sortChar=AAKC&amp;linkUrl=01_010201.html&amp;mainFrame=right
용인한국외국어대학교부설고등학교,경기,read365.edunet.net,HAFS 도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%A9%EC%9D%B8%ED%95%9C%EA%B5%AD%EC%99%B8%EA%B5%AD%EC%96%B4%EB%8C%80%ED%95%99%EA%B5%90%EB%B6%80%EC%84%A4%EA%B3%A0%EB%93%B1%ED%95%99%EA
용인한국외국어대학교부설고등학교,경기,hafs.riroschool.kr,HAFS 진로진학,https://hafs.riroschool.kr
용인한국외국어대학교부설고등학교,경기,www.hafscamp.com,HAFS CAMP,https://www.hafscamp.com/
용인한국외국어대학교부설고등학교,경기,www.hifsedu.com,HIFS 유아초등,https://www.hifsedu.com/
용인한국외국어대학교부설고등학교,경기,school.nitroeye.co.kr,이메일무단수집거부,http://school.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
용인한국외국어대학교부설고등학교,경기,pipc.kr,"개인정보보호 인식주간 캠페인의 배너, 새창열림",http://pipc.kr
용인한국외국어대학교부설고등학교,경기,www.goeyi.kr,"사이버 성희롱/성폭력 신고센터의 배너, 새창열림",https://www.goeyi.kr/goeyi/cm/cntnts/cntntsView.do?mi=24964&amp;cntntsId=3700
용정초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/youngjong-e-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=youngjong-e-e
용정초등학교,경기,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=용정초등학교&provCode=J10&neisCode=J100001018
용정초등학교,경기,www.ekape.or.kr,축산물이력번호,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1288303502
용정초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
용죽고등학교,경기,gyobok.ptjahwal.or.kr,,https://gyobok.ptjahwal.or.kr/inventory/
용죽고등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
우정초등학교,경기,www.goehs.kr,,https://www.goehs.kr/04040100/bbs/formView.do?searchMasterSid=6&amp;pageIndex=1&amp;searchColumn=&amp;searchValue=&amp;searchCategory=&amp;sid=58728
우정초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
우정초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
우정초등학교,경기,netzeroleader.kr,탄소중립.png,https://netzeroleader.kr/
우정초등학교,경기,stopbullying.or.kr,학교폭력예방.jpg,https://stopbullying.or.kr/
우정초등학교,경기,www.ujeong.es.kr,학교운동부.jpg,https://www.ujeong.es.kr/wah/main/bbs/board/list.htm?menuCode=575
우정초등학교,경기,www.gov.kr,정부24.png,https://www.gov.kr/portal/main/nologin
우정초등학교,경기,www.iapc.or.kr,스마트쉼.png,https://www.iapc.or.kr/
우정초등학교,경기,www.schoolhealth.kr,생명존중.jpg,https://www.schoolhealth.kr/
우정초등학교,경기,contest.nfcf.or.kr,산림문화작품.png,https://contest.nfcf.or.kr/forest/user.tdf?a=common.HtmlApp&amp;c=9001&amp;page=home.html&amp;mc=CTS
우정초등학교,경기,www.dokdohistory.com,독도연구소.jpg,http://www.dokdohistory.com/main.do
우정초등학교,경기,doran.edunet.net,도란도란.jpg,https://doran.edunet.net/main/mainForm.do
우정초등학교,경기,www.kdream.or.kr,꿈드림.jpg,https://www.kdream.or.kr:446/user/index.asp
우정초등학교,경기,www.ipacademy.net,국가지식재산.png,https://www.ipacademy.net/main.do
우정초등학교,경기,www.textbook114.com,교과서민원.jpg,https://www.textbook114.com/index.jsp
우정초등학교,경기,www.nhis.or.kr,건강in.jpg,https://www.nhis.or.kr/nhis/index.do
우정초등학교,경기,mydatasafe.kr,개인정보보호위원회.jpg,https://mydatasafe.kr/
우정초등학교,경기,www.pipc.kr,개인정보보호1.jpg,https://www.pipc.kr/
운광초등학교,경기,www.goepj.kr,회원가입,https://www.goepj.kr/unkwang-e/sb/sbscrb/insertSbscrbInfo01.do
운광초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
운광초등학교,경기,read365.edunet.net,독서로 배너 이미지.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%B4%EA%B4%91%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100006446
운광초등학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
운광초등학교,경기,www.ebs.co.kr,ebs.jpg,http://www.ebs.co.kr/
운산고등학교,경기,www.mycsat.re.kr,,https://www.mycsat.re.kr/index.do
운산고등학교,경기,www.goegm.kr,회원가입,https://www.goegm.kr/woonsan-h/sb/sbscrb/insertSbscrbInfo01.do
운산고등학교,경기,read365.edunet.net,도서자료 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%B4%EC%82%B0%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100005798
운산고등학교,경기,woonsan-hs.dkyobobook.co.kr,전자도서관,https://woonsan-hs.dkyobobook.co.kr/main.ink
운산고등학교,경기,www.library.kr,경기사이버도서관.gif,http://www.library.kr/cyber/index.do
운산고등학교,경기,www.kdream.or.kr,청소년 꿈드림.gif,http://www.kdream.or.kr/index.asp
운산고등학교,경기,www.dbpia.co.kr,디비피아.jpg,https://www.dbpia.co.kr/faq/faqList
운산고등학교,경기,www.airkorea.or.kr,배너_03.png,https://www.airkorea.or.kr/web/
운산초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운산초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
운암고등학교,경기,3d.vr-impact.com,3D 사이버투어,https://3d.vr-impact.com/unam/
운암고등학교,경기,myunam.cafe24.com,수강신청,https://myunam.cafe24.com/cos/regi/login.php
운암고등학교,경기,www.dbpia.co.kr,학술논문 검색,https://www.dbpia.co.kr/
운암고등학교,경기,www.ebsi.co.kr,EBSi 입시 매거진,https://www.ebsi.co.kr/ebs/ent/enta/retrieveEntNewsEduList.ebs
운암고등학교,경기,adiga.kr,대입정보포털,https://adiga.kr/EgovPageLink.do?link=EipMain
운암고등학교,경기,read365.edunet.net,우리학교 도서관 소장도서 검색.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%B4%EC%95%94%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100005461
운암고등학교,경기,www.gbuspb.kr,청소년교통비_웹배너_1080x342.jpg,http://www.gbuspb.kr
운암고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운암고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
운암중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운암중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
운암초등학교,경기,link24.kr,학교폭력에 대한 인식개선 및 자녀의 학교폭력예방 지도,https://link24.kr/2Ujdge7
운암초등학교,경기,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=운암초 함박꽃도서관&amp;provCode=J10&amp;neisCode=J100004329
운암초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운암초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
운정중앙중학교,경기,www.goepj.kr,,https://www.goepj.kr/unjeongjungang-m/na/ntt/selectNttInfo.do?mi=13886&amp;bbsId=8931&amp;nttSn=1343384
운정중앙중학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
운정중앙초등학교,경기,www.goepj.kr,회원가입,https://www.goepj.kr/unjeongjungang-e/sb/sbscrb/insertSbscrbInfo01.do
운정중앙초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
운정중앙초등학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=운정중앙초등학교&amp;provCode=J10&amp;neisCode=J100007961
운정해오름초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
운정해오름초등학교,경기,www.ebsi.co.kr,EBSi.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
운중고등학교,경기,unjung.riroschool.kr,운중고 리로스쿨,https://unjung.riroschool.kr/
운중고등학교,경기,read365.edunet.net,운중고 도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%B4%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&provCode=J10&neisCode=J100005844
운중고등학교,경기,www.dbpia.co.kr,학술자료검색,http://www.dbpia.co.kr
운중고등학교,경기,hafs.riroschool.kr,HAFS 진로진학,https://hafs.riroschool.kr
운중고등학교,경기,school.nitroeye.co.kr,이메일무단수집거부,http://school.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
운중고등학교,경기,school.educate.kr,"영수증 출력의 배너, 새창열림",http://school.educate.kr/school_fee/unjung/
운중고등학교,경기,www.kcue.or.kr,한국대학교육협의회의 배너,http://www.kcue.or.kr
운중고등학교,경기,www.goesn.kr,경기도성남교육지원청의 배너,http://www.goesn.kr/
운중고등학교,경기,textbook114.com,"교과서민원바로처리센터의 배너, 새창열림",http://textbook114.com
운중고등학교,경기,www.goedu.kr,"경기도교수학습지원센타의 배너, 새창열림",http://www.goedu.kr/index.jsp
운중고등학교,경기,stopbullying.or.kr,폭력 없는 행복한 학교 만들기의 배너,http://stopbullying.or.kr/event
운중고등학교,경기,jinhak.goedu.kr,경기도진로진학센타의 배너,http://jinhak.goedu.kr/#url
운중고등학교,경기,www.ebs.co.kr,이비에스의 배너,http://www.ebs.co.kr/index.jsp
운중고등학교,경기,www.1388.or.kr,청소년전화 1388의 배너,http://www.1388.or.kr/index.asp
운중고등학교,경기,www.youthlabor.co.kr,"청소년근로피해신고의 배너, 새창열림",http://www.youthlabor.co.kr
운중고등학교,경기,danopy.kr,"경기도사이버학습다높이의 배너, 새창열림",http://danopy.kr
운중고등학교,경기,bit.ly,교육분야 성희롱 성폭력 온라인 신고센터의 배너,http://bit.ly/2FAOjfZ
운중고등학교,경기,www.hi1318.or.kr,경기도청소년상담복지센터의 배너,http://www.hi1318.or.kr/
운중고등학교,경기,www.drugfree.or.kr,"한국마약퇴치운동본부의 배너, 새창열림",http://www.drugfree.or.kr/
운천고등학교,경기,www.ekape.or.kr,축산물이력표시제,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1248305774
운천고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운천고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
운천중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운천중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
운천초등학교,경기,read365.edunet.net,전자도서관(독서로),https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9A%B4%EC%B2%9C%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100004330
운천초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
운천초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
원동초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
원동초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
원정초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
원정초등학교,경기,www.pt-icare.or.kr,평택시 아동돌봄 플랫폼,https://www.pt-icare.or.kr/
월곶초등학교,경기,www.gpoe.kr,회원가입,https://www.gpoe.kr/wallgot-e/sb/sbscrb/insertSbscrbInfo01.do
월곶초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
위례푸른초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
위례푸른초등학교,경기,wiryepureun.readinggate.com,RG배너이미지4-2 (2).png,https://wiryepureun.readinggate.com
위례한빛중학교,경기,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=8308300011
위례한빛중학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
윤슬중학교,경기,www.goegh.kr,회원가입,https://www.goegh.kr/yunseul-m/sb/sbscrb/insertSbscrbInfo01.do
윤슬중학교,경기,yunseul-m.readinggate.com,리딩게이트.png,https://yunseul-m.readinggate.com
윤슬중학교,경기,www.kcgp.or.kr,청소년 도박문제 SOS_배너.jpg,https://www.kcgp.or.kr/portal/main/main.do
윤슬중학교,경기,www.goemec.kr,미디어교육센터.jpg,https://www.goemec.kr/hmpg/main.do
윤슬중학교,경기,mid.ebs.co.kr,EBS.PNG,https://mid.ebs.co.kr/main/middle
율목초등학교,경기,read365.edunet.net,도서자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=율목초등학교&amp;provCode=J10&amp;neisCode=J100005595
율목초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
율목초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
율정중학교,경기,www.goedy.kr,사이버 성희롱 ·성폭력 신고센터(교육청),https://www.goedy.kr/goedy/cm/cntnts/cntntsView.do?mi=13375&amp;cntntsId=2680
율정중학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
율포초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
은계초등학교,경기,www.goesh.kr,회원가입,https://www.goesh.kr/eunkye-e/sb/sbscrb/insertSbscrbInfo01.do
은계초등학교,경기,read365.edunet.net,도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9D%80%EA%B3%84%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=J10&neisCode=J100002779
은계초등학교,경기,www.goedu.kr,교육용 클라우드 지원시스템,https://www.goedu.kr/
은대초등학교,경기,www.goeyc.kr,회원가입,https://www.goeyc.kr/eundae-e/sb/sbscrb/insertSbscrbInfo01.do
은대초등학교,경기,read365.edunet.net,독서로 배너.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9D%80%EB%8C%80%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100003437
은대초등학교,경기,www.dbpia.co.kr,537207ce016af845b93fd9caeab36841.jpg,https://www.dbpia.co.kr/
은대초등학교,경기,schoolaw.lawinfo.or.kr,b5d6f381116a8bd76c359c424d1382fb.jpg,http://schoolaw.lawinfo.or.kr/
은빛초등학교,경기,www.goesh.kr,회원가입,https://www.goesh.kr/sheunbit-e/sb/sbscrb/insertSbscrbInfo01.do
의왕정음학교,경기,www.goegu.kr,회원가입,https://www.goegu.kr/jehakgyo/sb/sbscrb/insertSbscrbInfo01.do
의정부고등학교,경기,www.goeujb.kr,회원가입,https://www.goeujb.kr/uigo-h/sb/sbscrb/insertSbscrbInfo01.do
의정부고등학교,경기,read365.edunet.net,한울도서관 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%9D%98%EC%A0%95%EB%B6%80%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100000756
의정부고등학교,경기,www.dbpia.co.kr,DBpia_학술.jpg,http://www.dbpia.co.kr
의정부고등학교,경기,www.gbuspb.kr,경기도 어린이청소년 교통비 지원사업.jpg,https://www.gbuspb.kr
의정부고등학교,경기,ebsi.co.kr,ebs_banner.gif,https://ebsi.co.kr/
의정부고등학교,경기,goeujb.kr,,https://goeujb.kr/
의정부신곡초등학교,경기,www.goeujb.kr,회원가입,https://www.goeujb.kr/singok-e/sb/sbscrb/insertSbscrbInfo01.do
의정부신곡초등학교,경기,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=의정부신곡초등학교&amp;provCode=J10&amp;neisCode=J100003676
이곡초등학교,경기,www.goepc.kr,회원가입,https://www.goepc.kr/igok-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=igok-e
이곡초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
이곡초등학교,경기,www.gov.kr,정부24.png,https://www.gov.kr/portal/main/nologin
이곡초등학교,경기,edupass.neisplus.kr,디지털원패스.png,https://edupass.neisplus.kr/nxuiPtl/index.html
이동초등학교,경기,www.goepc.kr,회원가입,https://www.goepc.kr/idong-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=idong-e
